,transaction_id,timestamp,merchant_category,merchant_type,amount,currency,country,city,city_size,card_type,card_present,device,channel,distance_from_home,high_risk_merchant,transaction_hour,weekend_transaction,num_transac_last_hour,total_amount_last_hour,unique_merchants_last_hour,unique_countries_last_hour,max_single_amount_last_hour,is_fraud
5324,TX_cf2161d8,2024-10-06 10:47:55.849480+00:00,Retail,online,761.93,EUR,France,Unknown City,medium,Platinum Credit,False,iOS App,mobile,0,False,10,True,403.0,17699401.15145868,101.0,12.0,4750300.834311398,False
5325,TX_2ae9fa35,2024-10-01 16:56:46.669821+00:00,Healthcare,medical,607.26,EUR,France,Unknown City,medium,Gold Credit,False,Android App,mobile,0,False,16,False,1761.0,47740867.25089991,105.0,12.0,3909926.7517499924,False
5326,TX_e1c9dbea,2024-10-25 19:38:26.182827+00:00,Education,supplies,18213.58,MXN,Mexico,Unknown City,medium,Platinum Credit,True,Magnetic Stripe,pos,1,False,19,False,75.0,1210876.4680115057,50.0,10.0,974006.0903347208,True
5327,TX_b437d399,2024-10-20 13:37:53.175415+00:00,Entertainment,gaming,244132.23,NGN,Nigeria,Unknown City,medium,Gold Credit,True,Magnetic Stripe,pos,0,True,13,True,389.0,74816096.54132164,100.0,12.0,2004894.9900808882,True
5328,TX_a89f2ba4,2024-10-04 11:37:38.140280+00:00,Retail,online,671.57,SGD,Singapore,Unknown City,medium,Gold Credit,False,Firefox,web,1,False,11,False,174.0,4023787.549720802,80.0,12.0,620562.9351298115,False
5329,TX_c88eb7eb,2024-10-16 14:56:31.220206+00:00,Education,supplies,32326.06,MXN,Mexico,Unknown City,medium,Basic Debit,True,NFC Payment,pos,1,False,14,False,189.0,2085490.5454479204,86.0,12.0,920537.0275791842,True
5330,TX_e5fc0a67,2024-10-28 16:55:37.425030+00:00,Entertainment,streaming,260.62,CAD,Canada,Unknown City,medium,Basic Credit,True,Magnetic Stripe,pos,1,True,16,False,108.0,7255767.009357608,63.0,11.0,3533431.216426279,True
5331,TX_2e0e4ba0,2024-10-28 04:20:59.710131+00:00,Education,supplies,100.36,RUB,Russia,Unknown City,medium,Basic Debit,False,Edge,web,1,False,4,False,140.0,10344532.714222355,68.0,12.0,876432.0281632565,True
5332,TX_8b0847f8,2024-10-11 02:09:33.276839+00:00,Healthcare,medical,0.35,BRL,Brazil,Unknown City,medium,Platinum Credit,True,NFC Payment,pos,1,False,2,False,217.0,26811020.89123511,86.0,12.0,1709145.053972862,True
5333,TX_8824c508,2024-10-22 04:57:56.496498+00:00,Education,online,55142.38,RUB,Russia,Unknown City,medium,Platinum Credit,False,Chrome,web,0,False,4,False,279.0,32856499.535374727,92.0,12.0,5872989.595371219,False
5334,TX_aeec8b2b,2024-10-10 16:11:41.582975+00:00,Grocery,physical,17406.2,MXN,Mexico,Unknown City,medium,Basic Credit,True,Chip Reader,pos,1,False,16,False,361.0,13304706.783206122,100.0,12.0,4011767.0618215464,True
5335,TX_40c2ea5b,2024-10-05 17:44:34.847460+00:00,Healthcare,medical,358.84,GBP,UK,Unknown City,medium,Premium Debit,False,Firefox,web,0,False,17,True,230.0,5566482.605044892,93.0,11.0,937117.5168823346,False
5336,TX_a9f9152e,2024-10-18 00:45:09.211403+00:00,Retail,physical,45932.62,MXN,Mexico,Unknown City,medium,Premium Debit,True,NFC Payment,pos,1,False,0,False,282.0,6259844.421132674,95.0,12.0,1270965.2781830332,True
5337,TX_e9dbc45a,2024-10-20 11:47:09.011160+00:00,Grocery,physical,1564.82,BRL,Brazil,Unknown City,medium,Platinum Credit,False,iOS App,mobile,1,False,11,True,386.0,91185768.56395145,97.0,12.0,3335705.6379009765,True
5338,TX_8e174fed,2024-10-08 15:51:59.508242+00:00,Travel,airlines,40725.21,BRL,Brazil,Unknown City,medium,Basic Credit,False,Edge,web,0,True,15,False,192.0,5937925.760456847,88.0,12.0,2862974.458884634,True
5339,TX_5ac4f995,2024-10-06 18:58:28.238152+00:00,Restaurant,casual,396.19,USD,USA,Chicago,large,Gold Credit,False,Chrome,web,0,False,18,True,723.0,16344885.52602715,105.0,12.0,3346450.5731097395,False
5340,TX_a4b71964,2024-10-11 18:04:59.099318+00:00,Travel,hotels,3.48,AUD,Australia,Unknown City,medium,Basic Debit,False,iOS App,mobile,1,True,18,False,76.0,1446903.5293074285,56.0,10.0,547051.5746293634,True
5341,TX_aedbccef,2024-10-25 19:09:08.852073+00:00,Retail,physical,7478.51,BRL,Brazil,Unknown City,medium,Platinum Credit,False,Safari,web,1,False,19,False,333.0,139168927.67494527,99.0,12.0,5030328.074901144,True
5342,TX_79ad02e6,2024-10-23 19:18:37.238179+00:00,Travel,hotels,6021.7,BRL,Brazil,Unknown City,medium,Gold Credit,True,Chip Reader,pos,1,True,19,False,260.0,7419465.055565551,90.0,12.0,2009457.3655907698,True
5343,TX_3acb36f2,2024-10-07 14:03:23.034915+00:00,Retail,physical,190.09,USD,USA,Phoenix,medium,Basic Credit,False,Safari,web,0,False,14,False,1083.0,23709741.81112718,105.0,12.0,1805037.7861557796,False
5344,TX_5bdd3172,2024-10-29 13:35:28.161500+00:00,Healthcare,pharmacy,7868.22,BRL,Brazil,Unknown City,medium,Basic Credit,False,iOS App,mobile,1,False,13,False,49.0,357759.09395759326,39.0,9.0,202963.354588152,True
5345,TX_f955d89c,2024-10-18 01:21:20.891721+00:00,Gas,major,139662.8,RUB,Russia,Unknown City,medium,Basic Credit,False,Chrome,web,1,False,1,False,237.0,6460040.254759983,88.0,12.0,1197296.6452144685,True
5346,TX_270e9251,2024-10-10 12:41:34.256787+00:00,Grocery,online,520.82,CAD,Canada,Unknown City,medium,Gold Credit,False,Android App,mobile,0,False,12,False,949.0,32245142.92404429,105.0,12.0,4888131.556590599,False
5347,TX_758c4f2f,2024-10-10 07:46:55.131863+00:00,Gas,local,578.0,CAD,Canada,Unknown City,medium,Premium Debit,False,Chrome,web,0,False,7,False,1493.0,52479292.98501059,105.0,12.0,3950346.536809639,False
5348,TX_eac36674,2024-10-02 03:47:18.457126+00:00,Gas,major,74549.69,RUB,Russia,Unknown City,medium,Premium Debit,False,Firefox,web,1,False,3,False,483.0,18417102.93490097,104.0,12.0,3745046.7744407863,True
5349,TX_278ca194,2024-10-30 02:21:33.408872+00:00,Travel,hotels,2743.89,AUD,Australia,Unknown City,medium,Basic Debit,True,Magnetic Stripe,pos,1,True,2,False,9.0,6367.130876875029,9.0,3.0,2743.8853806320385,True
5350,TX_2a6004b2,2024-10-15 15:10:46.433658+00:00,Healthcare,pharmacy,16619.13,RUB,Russia,Unknown City,medium,Basic Debit,False,Edge,web,0,False,15,False,792.0,31192184.160887662,105.0,12.0,2963125.420981301,False
5351,TX_1f60ff9b,2024-10-06 22:59:39.971419+00:00,Gas,major,2109.73,BRL,Brazil,Unknown City,medium,Premium Debit,False,Safari,web,0,False,22,True,31.0,2556749.1039250237,25.0,7.0,1887324.1542614198,False
5352,TX_cfe9024d,2024-10-03 15:39:34.364803+00:00,Grocery,physical,9.99,BRL,Brazil,Unknown City,medium,Platinum Credit,False,Firefox,web,1,False,15,False,534.0,13886199.345072413,101.0,12.0,2208285.119195444,True
5353,TX_26b92557,2024-10-07 09:22:52.128836+00:00,Grocery,online,7396.52,MXN,Mexico,Unknown City,medium,Premium Debit,False,Firefox,web,1,False,9,False,922.0,41412195.00818413,105.0,12.0,4896349.912876571,False
5354,TX_18cee3a0,2024-10-26 11:31:29.896941+00:00,Restaurant,premium,589.74,CAD,Canada,Unknown City,medium,Premium Debit,False,Safari,web,0,False,11,True,236.0,8562870.427011311,93.0,12.0,1013883.322864819,False
5355,TX_8d9a9281,2024-10-24 08:59:04.634281+00:00,Retail,online,404.27,AUD,Australia,Unknown City,medium,Basic Debit,False,Safari,web,0,False,8,False,251.0,3557719.157517883,97.0,11.0,917633.9276986357,False
5356,TX_4011eeaf,2024-10-24 02:22:29.381009+00:00,Gas,local,800981.98,NGN,Nigeria,Unknown City,medium,Gold Credit,True,Chip Reader,pos,1,False,2,False,112.0,3693168.2014749465,68.0,12.0,1172335.3303093403,True
5357,TX_a2797bd0,2024-10-15 23:05:18.010511+00:00,Restaurant,casual,77.75,CAD,Canada,Unknown City,medium,Basic Debit,False,Android App,mobile,0,False,23,False,190.0,5997039.572666434,87.0,11.0,1265170.079601755,False
5358,TX_a0ac6e5d,2024-10-05 15:18:54.166286+00:00,Restaurant,casual,31233.76,RUB,Russia,Unknown City,medium,Gold Credit,False,Safari,web,0,False,15,True,328.0,13516986.760690225,96.0,12.0,1263418.142442836,True
5359,TX_670631b5,2024-10-24 17:06:40.750635+00:00,Gas,local,10371.02,RUB,Russia,Unknown City,medium,Basic Credit,False,Chrome,web,0,False,17,False,144.0,3220336.3393379496,69.0,10.0,183274.24112767205,False
5360,TX_ef4dfece,2024-10-22 21:49:41.258244+00:00,Travel,airlines,1543.65,EUR,Germany,Unknown City,medium,Platinum Credit,False,Firefox,web,0,True,21,False,218.0,3850231.3721351614,85.0,11.0,982263.9541480407,False
5361,TX_70f18850,2024-10-13 17:29:24.930497+00:00,Travel,transport,122.58,SGD,Singapore,Unknown City,medium,Basic Credit,False,Firefox,web,1,True,17,True,891.0,25536546.039436474,105.0,12.0,1702064.3642649753,False
5362,TX_ee899a1c,2024-10-18 03:29:58.970540+00:00,Gas,major,40086.09,MXN,Mexico,Unknown City,medium,Basic Credit,True,Chip Reader,pos,1,False,3,False,349.0,8895373.798475992,97.0,12.0,1033380.2549861252,True
5363,TX_33304bbd,2024-10-03 09:01:19.892326+00:00,Healthcare,pharmacy,250177.57,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Edge,web,0,False,9,False,783.0,141346026.07842484,105.0,12.0,1221609.49565134,False
5364,TX_80e7a2d5,2024-10-18 13:31:13.465659+00:00,Healthcare,pharmacy,45106.62,MXN,Mexico,Unknown City,medium,Gold Credit,True,Chip Reader,pos,1,False,13,False,605.0,12952196.594894169,104.0,12.0,1790808.1898344418,True
5365,TX_74927dd2,2024-10-10 22:36:33.990317+00:00,Entertainment,streaming,0.45,GBP,UK,Unknown City,medium,Basic Debit,True,Chip Reader,pos,1,True,22,False,169.0,3090387.8858714085,83.0,12.0,708839.702980343,True
5366,TX_767ed7ad,2024-10-30 01:44:45.301861+00:00,Grocery,physical,62251.57,RUB,Russia,Unknown City,medium,Basic Credit,True,NFC Payment,pos,1,False,1,False,47.0,589881.0813693854,39.0,10.0,159447.79835309467,True
5367,TX_f8ff40ab,2024-10-16 20:32:14.767184+00:00,Healthcare,medical,68.05,MXN,Mexico,Unknown City,medium,Gold Credit,True,NFC Payment,pos,1,False,20,False,720.0,24838012.746300004,105.0,12.0,2114872.454170025,True
5368,TX_9fb85687,2024-10-06 22:29:46.441752+00:00,Travel,hotels,343307.59,JPY,Japan,Unknown City,medium,Basic Credit,False,iOS App,mobile,1,True,22,True,775.0,30914381.421091024,104.0,12.0,2616933.471849387,True
5369,TX_24029dd3,2024-10-07 15:00:48.406996+00:00,Education,supplies,44186.57,MXN,Mexico,Unknown City,medium,Premium Debit,True,NFC Payment,pos,1,False,15,False,849.0,26274022.213168252,105.0,12.0,4573305.013790522,True
5370,TX_528d56fb,2024-10-13 04:12:46.823862+00:00,Restaurant,fast_food,124.26,USD,USA,San Diego,medium,Basic Credit,False,Android App,mobile,1,False,4,True,57.0,639924.0734778116,42.0,9.0,404855.32099213015,True
5371,TX_f2fd2b7e,2024-10-30 05:44:12.323891+00:00,Healthcare,pharmacy,973.19,USD,USA,Los Angeles,large,Basic Credit,True,Magnetic Stripe,pos,1,False,5,False,24.0,59665.811964388224,21.0,4.0,40577.07448423025,True
5372,TX_49a3cfb3,2024-10-16 16:40:29.845046+00:00,Education,supplies,9.52,BRL,Brazil,Unknown City,medium,Gold Credit,False,Edge,web,1,False,16,False,417.0,11463336.07349242,103.0,12.0,3983056.601701817,True
5373,TX_d96d37a9,2024-10-02 11:39:00.089440+00:00,Travel,transport,164.48,AUD,Australia,Unknown City,medium,Premium Debit,False,Safari,web,0,True,11,False,699.0,17387438.06505877,104.0,12.0,1456880.7592526858,False
5374,TX_ce88265f,2024-09-30 06:25:55.627958+00:00,Entertainment,streaming,1660.65,MXN,Mexico,Unknown City,medium,Basic Credit,False,Android App,mobile,1,True,6,False,1115.0,33061519.496590193,105.0,12.0,1915054.0973090336,True
5375,TX_3945281f,2024-10-27 06:49:35.542056+00:00,Grocery,physical,416.67,USD,USA,San Diego,medium,Platinum Credit,False,Edge,web,1,False,6,True,102.0,4401323.741745346,65.0,10.0,884179.7634753715,False
5376,TX_e731436f,2024-10-12 21:59:16.595915+00:00,Gas,major,79696.36,RUB,Russia,Unknown City,medium,Basic Debit,False,iOS App,mobile,0,False,21,True,490.0,9905370.289276816,103.0,12.0,668917.1166398389,True
5377,TX_3a868478,2024-10-24 18:46:01.744718+00:00,Healthcare,medical,548.52,CAD,Canada,Unknown City,medium,Basic Debit,False,Firefox,web,1,False,18,False,108.0,1102928.8620837235,67.0,12.0,222812.3051204055,False
5378,TX_f16d5c4c,2024-10-26 17:22:18.366274+00:00,Entertainment,events,399.25,EUR,Germany,Unknown City,medium,Premium Debit,False,iOS App,mobile,0,True,17,True,32.0,1603546.0275284124,24.0,4.0,879859.2351261937,False
5379,TX_a1930bc4,2024-09-30 02:58:28.824154+00:00,Travel,airlines,320758.81,RUB,Russia,Unknown City,medium,Platinum Credit,False,Safari,web,1,True,2,False,558.0,19783596.25989694,103.0,12.0,4620377.50813859,True
5380,TX_5fedf775,2024-10-24 01:22:37.483182+00:00,Healthcare,medical,602760.64,NGN,Nigeria,Unknown City,medium,Gold Credit,True,Chip Reader,pos,0,False,1,False,428.0,85164062.25322217,104.0,12.0,2972699.7432414196,True
5381,TX_cd9b6097,2024-10-21 15:48:04.370145+00:00,Gas,major,17326.75,MXN,Mexico,Unknown City,medium,Platinum Credit,False,Edge,web,0,False,15,False,58.0,2998601.174208473,40.0,8.0,771387.1206383198,False
5382,TX_b90af61a,2024-10-24 05:12:22.011694+00:00,Travel,airlines,58903.04,RUB,Russia,Unknown City,medium,Gold Credit,False,Edge,web,1,True,5,False,94.0,7660854.408127337,60.0,11.0,1355859.933169617,False
5383,TX_ce3e313c,2024-10-26 02:34:49.727934+00:00,Grocery,physical,1624.49,BRL,Brazil,Unknown City,medium,Gold Credit,False,Edge,web,0,False,2,True,223.0,9199322.269521147,90.0,11.0,2867708.9468217227,False
5384,TX_ded87cf8,2024-10-13 03:47:37.231716+00:00,Entertainment,gaming,927.56,SGD,Singapore,Unknown City,medium,Basic Credit,True,NFC Payment,pos,0,True,3,True,31.0,764187.6775135812,27.0,7.0,672648.5175465308,True
5385,TX_e4ab53a4,2024-10-29 19:19:00.156222+00:00,Education,supplies,512.8,CAD,Canada,Unknown City,medium,Basic Credit,False,Safari,web,0,False,19,False,39.0,517384.66222143825,33.0,7.0,263620.1789383056,False
5386,TX_800bdac3,2024-10-05 01:38:12.488600+00:00,Gas,major,506.91,EUR,France,Unknown City,medium,Gold Credit,False,Chrome,web,0,False,1,True,871.0,24956187.839655954,105.0,12.0,2047039.5495208225,False
5387,TX_a1d6f196,2024-10-22 20:23:24.663985+00:00,Healthcare,medical,221781.77,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Android App,mobile,0,False,20,False,369.0,76478793.66208233,103.0,12.0,5106862.45710187,False
5388,TX_fbc48941,2024-10-20 11:52:35.929802+00:00,Gas,local,47296.23,MXN,Mexico,Unknown City,medium,Premium Debit,False,Chrome,web,1,False,11,True,135.0,7153806.080664639,79.0,11.0,1527134.6582068384,True
5389,TX_9a8bb8dc,2024-09-30 17:01:09.771769+00:00,Retail,online,4808.48,BRL,Brazil,Unknown City,medium,Gold Credit,False,Chrome,web,0,False,17,False,1227.0,45843613.251797035,105.0,12.0,6121768.481299483,False
5390,TX_33b47a3f,2024-10-12 12:08:33.544100+00:00,Retail,online,77815.25,JPY,Japan,Unknown City,medium,Premium Debit,False,Android App,mobile,0,False,12,True,150.0,7427147.568597474,72.0,11.0,845521.025010574,False
5391,TX_d997cfa6,2024-10-13 12:34:15.883606+00:00,Gas,local,592869.81,NGN,Nigeria,Unknown City,medium,Basic Debit,True,NFC Payment,pos,1,False,12,True,533.0,12903038.162288839,104.0,12.0,1548191.45905133,True
5392,TX_c4992bfa,2024-10-21 21:50:27.999713+00:00,Restaurant,fast_food,163.69,GBP,UK,Unknown City,medium,Gold Credit,False,Edge,web,0,False,21,False,316.0,7434059.548235581,97.0,12.0,835834.9946476693,False
5393,TX_a814b6a4,2024-10-18 04:32:05.680970+00:00,Education,supplies,10340.51,MXN,Mexico,Unknown City,medium,Basic Credit,False,Edge,web,1,False,4,False,545.0,8986617.778169744,104.0,12.0,714284.9129213775,True
5394,TX_8f35c73e,2024-10-04 02:03:27.899564+00:00,Education,supplies,413.44,CAD,Canada,Unknown City,medium,Basic Credit,False,iOS App,mobile,0,False,2,False,231.0,6788688.66556258,89.0,12.0,974080.9455543534,False
5395,TX_ed472a09,2024-10-28 16:38:02.862532+00:00,Entertainment,gaming,165.21,EUR,Germany,Unknown City,medium,Basic Credit,False,Chrome,web,0,True,16,False,0.0,165.2081678112945,0.0,0.0,165.2081678112945,False
5396,TX_47904217,2024-10-02 05:41:58.132688+00:00,Gas,major,415.24,AUD,Australia,Unknown City,medium,Basic Debit,False,Firefox,web,0,False,5,False,1098.0,29682082.841488335,105.0,12.0,1343260.860268002,False
5397,TX_f472ec25,2024-10-30 13:12:47.923675+00:00,Gas,major,655.47,USD,USA,Chicago,large,Platinum Credit,False,Firefox,web,0,False,13,False,48.0,801968.9701510769,37.0,10.0,544526.1379897273,False
5398,TX_814826cd,2024-10-13 04:28:48.991229+00:00,Gas,local,393.17,EUR,Germany,Unknown City,medium,Premium Debit,False,Firefox,web,0,False,4,True,418.0,8948157.704647705,101.0,12.0,2527565.98615104,False
5399,TX_cf239c3d,2024-10-05 04:45:46.879249+00:00,Gas,major,803655.57,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,Safari,web,1,False,4,True,950.0,45523376.013231225,105.0,12.0,4802871.255578023,True
5400,TX_f73f71e7,2024-10-05 20:45:53.845155+00:00,Restaurant,fast_food,418.57,BRL,Brazil,Unknown City,medium,Premium Debit,False,Chrome,web,0,False,20,True,750.0,18992250.04415921,103.0,12.0,997655.4806838817,False
5401,TX_c44ecb93,2024-10-20 21:09:26.793081+00:00,Travel,airlines,1723580.11,NGN,Nigeria,Unknown City,medium,Basic Debit,False,iOS App,mobile,1,True,21,True,27.0,2555715.8708290085,24.0,6.0,1723580.1122480868,True
5402,TX_285eba0c,2024-10-09 23:15:34.347060+00:00,Education,supplies,2874.76,CAD,Canada,Unknown City,medium,Gold Credit,False,Edge,web,1,False,23,False,618.0,32433263.78627131,104.0,12.0,2123677.7421321184,True
5403,TX_1684cb91,2024-10-13 21:39:02.300249+00:00,Education,supplies,39660.47,JPY,Japan,Unknown City,medium,Basic Debit,False,Safari,web,0,False,21,True,526.0,31768710.635685652,103.0,12.0,2511443.5476728086,False
5404,TX_dac05a22,2024-10-08 13:02:23.873330+00:00,Gas,major,1897.25,AUD,Australia,Unknown City,medium,Platinum Credit,False,Firefox,web,0,False,13,False,430.0,17324317.661006834,99.0,12.0,936273.4995834858,False
5405,TX_001ae767,2024-10-13 03:20:02.515869+00:00,Healthcare,medical,124.52,RUB,Russia,Unknown City,medium,Gold Credit,True,Magnetic Stripe,pos,1,False,3,True,883.0,32598600.54038811,105.0,12.0,5544467.375671421,True
5406,TX_dd265f49,2024-10-01 02:01:25.852498+00:00,Retail,online,4033.34,AUD,Australia,Unknown City,medium,Premium Debit,False,Edge,web,1,False,2,False,796.0,22695935.480854467,105.0,12.0,1969866.5354729015,True
5407,TX_88e3a274,2024-09-30 05:09:50.980287+00:00,Education,online,401.96,EUR,France,Unknown City,medium,Basic Debit,False,Chrome,web,0,False,5,False,529.0,16909368.668829735,105.0,12.0,3284446.2681498546,False
5408,TX_09ae4669,2024-10-29 01:22:09.779707+00:00,Travel,hotels,1443072.83,NGN,Nigeria,Unknown City,medium,Basic Credit,True,Magnetic Stripe,pos,1,True,1,False,73.0,2392716.7176341424,50.0,10.0,1443072.8315210205,True
5409,TX_752d5286,2024-10-20 20:19:11.901354+00:00,Travel,booking,163875.95,NGN,Nigeria,Unknown City,medium,Basic Credit,False,Firefox,web,0,True,20,True,207.0,23274734.358948164,83.0,11.0,1341079.5692997603,False
5410,TX_fff441c0,2024-10-13 02:31:51.092717+00:00,Gas,major,364.42,RUB,Russia,Unknown City,medium,Basic Debit,False,Edge,web,0,False,2,True,749.0,32367662.213295665,105.0,12.0,1550748.2070411767,True
5411,TX_1fd7aef8,2024-10-09 19:30:23.296183+00:00,Healthcare,medical,224.56,RUB,Russia,Unknown City,medium,Basic Debit,True,NFC Payment,pos,0,False,19,False,683.0,27101083.950558778,104.0,12.0,3329812.1953504086,True
5412,TX_22b0cdc1,2024-10-20 01:32:20.245928+00:00,Travel,booking,3579.2,AUD,Australia,Unknown City,medium,Platinum Credit,False,Edge,web,0,True,1,True,654.0,27054163.202535704,104.0,12.0,4463785.555478326,False
5413,TX_47e31b44,2024-10-24 08:16:12.842687+00:00,Gas,major,22715.31,MXN,Mexico,Unknown City,medium,Basic Credit,True,Magnetic Stripe,pos,1,False,8,False,671.0,35078239.60066012,103.0,12.0,4996171.5082667135,True
5414,TX_679b9760,2024-10-07 02:38:21.760506+00:00,Healthcare,pharmacy,27210.84,MXN,Mexico,Unknown City,medium,Gold Credit,False,Firefox,web,1,False,2,False,263.0,14696925.811633006,86.0,12.0,4884637.727169124,True
5415,TX_91cc2ce6,2024-10-26 19:22:23.027208+00:00,Education,online,949.29,EUR,Germany,Unknown City,medium,Platinum Credit,False,Safari,web,0,False,19,True,51.0,1037242.1153406675,37.0,9.0,398862.4899962101,False
5416,TX_e8d897fd,2024-10-21 23:02:02.634966+00:00,Grocery,online,874.31,EUR,Germany,Unknown City,medium,Platinum Credit,False,Android App,mobile,0,False,23,False,241.0,7396435.80146223,89.0,12.0,955835.1266691954,False
5417,TX_9cba90b2,2024-09-30 09:00:09.541177+00:00,Retail,online,17669.77,MXN,Mexico,Unknown City,medium,Basic Debit,False,Firefox,web,1,False,9,False,1624.0,40452919.36592362,105.0,12.0,1926361.871854895,False
5418,TX_5620c61f,2024-10-12 19:45:51.026605+00:00,Healthcare,pharmacy,38385.11,RUB,Russia,Unknown City,medium,Gold Credit,False,Edge,web,1,False,19,True,504.0,22776231.73517071,104.0,12.0,4510276.530444006,False
5419,TX_922db250,2024-10-04 02:48:45.579133+00:00,Healthcare,medical,10323.95,MXN,Mexico,Unknown City,medium,Gold Credit,True,Magnetic Stripe,pos,1,False,2,False,513.0,13308367.581071045,104.0,12.0,4123619.834423792,True
5420,TX_55b5e793,2024-10-02 05:43:13.421345+00:00,Healthcare,pharmacy,20.23,BRL,Brazil,Unknown City,medium,Premium Debit,False,Firefox,web,1,False,5,False,952.0,25131940.550693255,105.0,12.0,2628819.53633651,True
5421,TX_e0aed541,2024-10-30 00:56:55.224374+00:00,Gas,local,9032.51,MXN,Mexico,Unknown City,medium,Premium Debit,False,iOS App,mobile,0,False,0,False,20.0,777186.333344964,18.0,5.0,481757.4861304469,False
5422,TX_8a851e3a,2024-10-05 13:46:40.431873+00:00,Travel,transport,6860.31,MXN,Mexico,Unknown City,medium,Basic Credit,True,NFC Payment,pos,1,True,13,True,632.0,16237646.790595595,104.0,12.0,1598910.7909479304,True
5423,TX_f1b64066,2024-10-26 09:21:55.050303+00:00,Gas,local,93116.12,RUB,Russia,Unknown City,medium,Platinum Credit,False,Safari,web,1,False,9,True,143.0,18711752.2038578,79.0,11.0,575479.7653994818,True
5424,TX_d7840cd2,2024-10-13 02:36:30.255261+00:00,Gas,local,38730.37,RUB,Russia,Unknown City,medium,Platinum Credit,False,iOS App,mobile,1,False,2,True,53.0,989121.7640206591,41.0,8.0,453751.99661026883,True
5425,TX_f56ea287,2024-10-07 17:09:22.939586+00:00,Restaurant,casual,221.0,USD,USA,Dallas,medium,Premium Debit,False,Firefox,web,0,False,17,False,650.0,18337162.939830102,105.0,12.0,3584319.2734442903,False
5426,TX_95292529,2024-10-13 18:16:11.600748+00:00,Healthcare,medical,11779.38,BRL,Brazil,Unknown City,medium,Gold Credit,True,NFC Payment,pos,1,False,18,True,712.0,24461355.813898005,104.0,12.0,1072372.6095544144,True
5427,TX_72c2d78d,2024-10-22 03:13:54.301290+00:00,Travel,booking,1326.56,NGN,Nigeria,Unknown City,medium,Basic Credit,False,Edge,web,1,True,3,False,202.0,3395519.8336235113,84.0,12.0,553791.2136468007,True
5428,TX_2152bc68,2024-10-01 18:59:55.034136+00:00,Entertainment,events,295.96,EUR,Germany,Unknown City,medium,Premium Debit,False,Safari,web,1,True,18,False,586.0,13169405.619364431,102.0,12.0,1882864.404491626,False
5429,TX_2440a10a,2024-10-26 09:20:19.080253+00:00,Restaurant,fast_food,328.47,CAD,Canada,Unknown City,medium,Gold Credit,False,Edge,web,0,False,9,True,61.0,1207633.8804284558,46.0,8.0,809955.0817660716,False
5430,TX_f7f78394,2024-10-06 10:41:36.755225+00:00,Restaurant,fast_food,43624.06,JPY,Japan,Unknown City,medium,Premium Debit,False,Safari,web,0,False,10,True,113.0,6529754.6236408595,66.0,11.0,1143734.3517759636,False
5431,TX_07cb2e90,2024-10-06 09:04:58.226436+00:00,Education,supplies,174.72,CAD,Canada,Unknown City,medium,Basic Debit,False,Firefox,web,1,False,9,True,1086.0,33903501.136477076,105.0,12.0,1915303.4146045926,False
5432,TX_966f4483,2024-10-25 01:32:38.823746+00:00,Grocery,physical,4841.69,BRL,Brazil,Unknown City,medium,Gold Credit,False,Firefox,web,1,False,1,False,36.0,1495623.4264079218,27.0,11.0,1005352.8413990467,True
5433,TX_44f957fa,2024-10-07 23:55:10.765152+00:00,Healthcare,pharmacy,42.88,MXN,Mexico,Unknown City,medium,Basic Debit,False,Edge,web,1,False,23,False,11.0,725152.2322874683,11.0,6.0,533548.7338544986,True
5434,TX_d94d0b62,2024-10-18 02:07:53.074041+00:00,Education,online,397.98,EUR,Germany,Unknown City,medium,Basic Credit,False,Edge,web,0,False,2,False,511.0,13944174.770144932,103.0,12.0,1658983.0238061592,False
5435,TX_5b3561f6,2024-10-16 01:50:05.367893+00:00,Grocery,online,1467.38,NGN,Nigeria,Unknown City,medium,Gold Credit,True,NFC Payment,pos,1,False,1,False,213.0,8199116.6997580975,89.0,11.0,3641331.40763222,True
5436,TX_fc734bcc,2024-10-07 04:30:09.561995+00:00,Entertainment,events,259462.98,NGN,Nigeria,Unknown City,medium,Platinum Credit,True,Chip Reader,pos,1,True,4,False,842.0,40341319.13858775,105.0,12.0,4670721.392934168,True
5437,TX_bba7a315,2024-10-07 16:33:02.330408+00:00,Education,supplies,221607.88,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Firefox,web,0,False,16,False,484.0,114607931.89820074,104.0,12.0,5395997.282043991,False
5438,TX_33fcbe49,2024-10-18 02:21:56.772753+00:00,Gas,local,691647.24,NGN,Nigeria,Unknown City,medium,Premium Debit,False,Firefox,web,1,False,2,False,5.0,693825.5355209651,5.0,1.0,691647.2355209651,True
5439,TX_78ebe8fb,2024-10-18 18:51:28.526705+00:00,Education,supplies,814.14,AUD,Australia,Unknown City,medium,Gold Credit,False,Edge,web,0,False,18,False,124.0,1499885.8256607952,67.0,12.0,248752.37863636084,False
5440,TX_11701993,2024-10-10 05:18:23.623731+00:00,Gas,major,0.2,GBP,UK,Unknown City,medium,Premium Debit,True,Magnetic Stripe,pos,1,False,5,False,1014.0,46050277.65898364,105.0,12.0,1402229.5661113318,True
